,dec,ra,psi,phase,redshift,mass_1,mass_2,geocent_time,luminosity_distance,theta_jn
85617,0.245535098,1.789367304,5.697699436,3.69040055,1.417488937,13.53022472,37.46337052,1115136694,10338.75901,2.591217065
58520,0.685502649,1.258691322,3.636492729,3.336975624,3.395593212,29.47977101,33.18781704,1106862575,30098.29789,1.122131711
2925,0.68035787,1.195333401,6.040439008,5.450516236,1.317793799,10.19607367,15.36541521,1131739113,9443.638625,2.111151068
68839,0.183891021,2.673408158,3.503565321,1.838970226,2.120070867,18.74217309,16.3772523,1111117148,16995.03757,1.474000662
26889,0.765833937,6.125387861,4.390971587,4.884592724,2.44711235,8.172974458,9.130596605,1106402555,20253.23157,2.106665212
79424,0.501633365,0.232544387,2.34682583,5.391406208,1.806151849,9.373322939,8.414984999,1127898099,13954.59283,2.514908756
15281,-0.459891638,3.333650587,5.916663457,1.304443357,1.399874323,13.32805692,6.124554286,1113659153,10179.53333,2.309345116
69530,1.015349547,4.457762002,4.761066204,5.372853746,1.520120876,11.34351219,6.873723274,1128424960,11275.12451,0.613434561
38866,0.9522614,3.896072794,0.330367515,1.306958124,2.182179763,7.125134276,35.65251397,1122232844,17607.22505,2.061313509
48656,-0.271466532,1.983622447,5.397170879,3.915999996,1.704732453,6.060640324,10.60338986,1126910878,12993.60894,2.314959689
60648,-0.44069663,2.949647526,0.881810527,4.499921929,1.331621786,6.288775053,26.21168979,1119349670,9566.896532,1.45452375
97306,0.291552325,5.145008903,3.281926095,1.596215058,2.263615375,5.449477171,9.968399954,1133440610,18414.74889,2.198124047
92849,-0.825901276,5.040514183,1.191201998,4.692129309,2.766570566,10.53908497,6.799434178,1120175502,23510.25329,1.873290254
46057,0.082644997,2.360655921,5.433723589,2.06884662,0.841115759,15.35142468,6.152847177,1134749476,5407.84578,1.595489808
32059,-0.165078069,3.891975596,4.752983186,1.54121487,0.857342841,27.71386682,28.32494552,1131964384,5537.246861,2.779952032
3996,1.024763761,1.451160808,5.319373931,3.123284035,1.115514746,10.66456623,5.277085661,1120333500,7676.843418,1.983272244
27184,0.943751446,0.412248258,3.896907215,5.707276554,1.670745233,5.921688729,15.15824675,1121200216,12674.14904,0.694106319
80646,-0.372446626,3.624103301,5.3377768,5.009663773,1.410614854,48.27848699,30.56106797,1125295690,10276.56812,2.026530588
35285,0.347604339,5.592156888,4.128098332,1.948605483,0.665710336,27.48195161,29.42945,1127928863,4054.320559,2.467101802
35070,0.10918245,0.707748128,0.905234707,3.667211928,0.878859676,44.24869542,29.30342413,1130346568,5709.837584,1.186528815
16783,0.907524931,2.989224252,0.405059019,2.660893929,1.697792712,15.75551167,9.198402126,1130292178,12928.27138,0.831637173
22826,-0.528861996,1.736867635,3.40139592,3.83843685,1.395983953,5.824063542,12.05852819,1116881801,10144.42729,1.750263929
61908,-0.476980016,2.771005938,0.30729403,5.734515064,2.231516151,6.545559347,12.03201941,1133842435,18095.80837,2.554721978
41421,-0.666208572,5.572334975,5.902464661,6.029730272,2.939016902,5.022037125,21.66279095,1116603665,25294.98433,1.314623685
76433,0.886241332,1.423992069,5.006393226,0.303501844,2.473739933,5.162871059,9.945405569,1118461723,20522.07888,1.514862247
30303,0.956596146,4.51128973,1.890662233,4.010433199,3.44555808,55.14529425,5.357148441,1110735573,30630.19421,2.564729991
10675,-0.792450669,5.329261195,4.56434494,0.310276222,1.780358574,6.110532493,17.92323995,1114324737,13709.12753,0.994809858
68189,0.519617408,3.34441196,4.025198786,0.1239102,1.51137318,14.99838711,5.066168785,1108638626,11194.75772,2.571712902
98917,0.293813316,3.417656662,3.969268527,5.23769132,1.484092437,23.31142748,5.865705324,1107795812,10944.77849,1.012945133
58556,0.62521585,0.476844262,3.502950819,0.553477036,4.463125909,18.31304838,13.48025736,1108965152,41685.7203,2.237718697
63183,-1.136600284,4.498887648,3.455313979,1.062311357,0.936749023,8.018739474,18.12848028,1121899101,6179.683341,2.223323433
2995,-0.639747459,4.958544402,2.418447379,1.974387291,4.952607906,7.936238516,21.10938595,1111122170,47132.03535,2.036207757
65331,-0.391336562,5.481411586,5.00459796,2.760602609,0.713502958,5.073041419,14.08653466,1113253683,4414.447518,0.373878104
26362,-0.034206633,4.541700314,2.891739856,5.494740759,1.539211715,9.89531647,11.40416818,1111476344,11450.86431,2.336270042
24684,1.027637308,5.155565272,0.262024241,2.443397736,2.079619397,8.633291663,23.37374854,1122971249,16598.10189,1.595170028
19411,0.491481865,5.137995202,3.084651875,0.279112958,1.068292155,48.77138261,21.08680868,1113041909,7275.00292,0.969865909
16196,0.265403264,4.111939461,0.996345392,3.044757112,1.404524513,11.86956206,6.893787205,1109027310,10221.52473,1.957092371
24157,-0.221542828,6.174666109,3.054709654,3.638111672,1.871017831,5.758475741,46.97974762,1125016518,14574.98598,1.414262282
66599,0.116573889,1.002876581,5.016021317,1.301488923,1.133083147,6.956827143,5.340902847,1125025434,7827.429902,1.536821832
31237,0.627679803,3.294707552,4.685664565,0.44338552,1.620007713,36.49580304,8.448550487,1115340191,12199.77003,1.214203629
15649,-0.388966917,3.543829649,1.23821258,3.653725963,2.207739381,7.304338006,47.24060569,1105887824,17860.09578,1.501019545
46440,0.097258778,1.725763743,4.236193884,0.905319132,1.434428311,17.87074379,11.15287344,1105693440,10492.3003,2.056879492
34029,-0.002461099,0.726881445,2.379051322,3.70071186,1.873969663,34.22881521,5.730670443,1108291341,14603.32081,2.299844569
91422,0.024029736,3.714105772,1.109261539,2.426263604,1.115390065,11.856197,8.047752217,1121248652,7675.776792,1.064566143
33849,1.246264275,3.405607816,3.74938242,0.360347545,1.168057184,7.57801341,11.31210504,1117692590,8128.907613,0.169037668
46701,-0.771361234,0.750348467,5.1863946,1.156163398,0.809350042,6.056185619,17.30492214,1121580542,5156.473669,2.50487033
69706,1.1910572,2.906248694,2.774364221,3.275020468,0.703071006,7.388097463,15.20463303,1105581410,4335.256863,0.332625271
3182,-0.279921597,1.676661497,0.968578454,5.99976314,1.594789374,10.07410858,23.62739684,1109409383,11965.14335,2.361562942
44792,-0.67862588,3.633435863,0.209022194,3.977673302,0.886623804,5.330294488,6.016089487,1128700243,5772.392375,1.432455026
7805,-0.352048117,3.988971944,0.248271923,5.843077588,1.317202116,34.3900095,18.52351951,1119969897,9438.371212,1.622179559
83328,0.401879876,2.041893405,3.363259492,5.024632955,1.809710582,36.6322439,5.047712002,1116642944,13988.51563,1.869933693
51735,-0.67219628,0.475589311,5.745044759,5.078690727,8.944190032,40.12925238,48.25999644,1121218930,93549.23618,1.970404261
7189,-0.648148678,1.778131983,1.314248653,3.139021178,1.170701302,15.19170188,9.929287986,1129968936,8151.790386,1.050493538
97043,0.82318295,5.684081095,5.622018194,3.786307902,2.80994689,5.879589527,14.41731396,1129075967,23957.52254,1.081892733
32762,1.21127248,1.327752254,4.916301295,3.029999174,1.37158036,41.03747194,18.04549884,1128330836,9924.720243,0.548484603
71069,-0.393633564,5.048451052,2.825968178,1.075402183,1.212466692,5.91336341,19.76080855,1118430641,8514.879791,1.310737493
29612,-0.041410932,1.396377512,1.892623381,2.074704378,2.940040581,6.247779484,28.03824117,1127965969,25305.63031,1.646299918
74094,0.104464484,1.196857451,3.490358696,5.746772009,1.062125668,34.02270554,8.940482251,1128802194,7222.851516,1.396364391
56559,-0.696979343,5.926606338,6.158189222,5.745583235,1.349943401,5.6727735,8.130064929,1105017704,9730.663293,0.03043664
85485,0.050868362,5.660376702,0.784014118,2.560596299,1.472517696,33.40350823,7.369384678,1114733893,10839.02001,2.824633418
5153,0.404094302,1.704089535,1.510818433,0.662189444,2.188470072,10.96103439,6.904916304,1134555755,17669.40736,2.075730281
34879,0.027654588,5.717225204,4.841979702,6.160832755,4.62432719,16.08431099,7.241068328,1126765293,43471.21779,2.315841232
54244,0.794848498,4.717489538,0.445000552,1.08900686,1.541572888,13.44278881,22.68221961,1108969259,11472.63292,0.968859566
71268,-1.338417943,0.570042604,4.067193444,0.800119369,1.731871898,6.582949628,7.021187875,1132672118,13249.65092,1.273673018
85921,-1.058394276,5.788575893,4.069498871,3.691348893,1.102078784,5.863406663,12.48345254,1120583827,7562.071654,1.359808208
85814,-0.23398469,3.056156739,5.077169068,4.249855831,1.591234658,56.4238785,8.529991356,1106527137,11932.13395,0.893725301
85656,-0.209025259,5.335329517,2.138545115,3.864064263,1.936260376,6.082501903,19.73657425,1132392570,15203.27993,1.833799684
34997,0.578388332,4.186552223,2.544531638,1.982735542,1.98969432,10.50017558,8.057455438,1135380094,15720.93751,1.093993756
97615,-0.660673433,0.384527437,1.990819788,4.208781426,1.972592082,21.50264374,15.69547669,1123573132,15554.9591,0.510972035
27565,0.417799712,5.231456492,5.920502902,1.236646757,1.657038514,24.46734504,7.529811996,1109006137,12545.69416,2.006797717
90512,-0.661193806,2.575048685,0.744645044,2.946211211,1.319441726,7.171386316,36.66561338,1115804231,9458.31206,1.217445652
23200,-0.372467122,1.532771999,0.99197985,4.29606223,1.599109731,7.233742737,35.72447368,1114866653,12005.28362,0.851170003
18737,-0.457053369,2.142769835,0.432804953,3.516897941,3.034237823,10.97010927,5.67936516,1130688303,26287.75094,0.753650874
96468,1.20096167,3.704819527,0.287272308,6.067314693,0.758817544,40.6116024,7.044728012,1125227422,4762.087119,1.042660747
13875,1.04463462,5.661081214,4.557514787,3.895936428,0.427406855,35.51700096,9.862183354,1135151048,2372.940088,1.729359748
52803,1.085937679,0.736561404,1.09121487,4.415397858,1.757652246,10.06411522,13.24653439,1108774332,13493.63325,2.757440782
39593,-0.489473308,4.059694505,3.018985778,1.999361812,0.407070949,23.6100283,6.140450369,1117125584,2239.429628,1.969997094
51522,0.897969684,3.188702514,0.942968519,1.025064981,1.579770289,12.9412311,11.75391075,1114732768,11825.78209,1.844906387
59119,-0.063486651,5.404928924,4.16197504,2.869981662,1.776641227,20.91206326,8.049637902,1111255217,13673.80975,2.367043813
4547,-0.19400302,1.877605469,2.757071221,1.130627937,1.270048877,14.84422544,5.582661117,1134339222,9020.378858,0.700020656
23702,0.69933964,3.857912066,3.734284142,0.628295384,2.769981296,30.16886131,6.452531312,1125528393,23545.38127,0.688900581
89848,-1.317952925,4.649086255,2.530814038,3.368284898,1.698061002,21.96134998,25.09262251,1130256189,12930.7963,1.963512326
21807,-0.98588554,5.650541571,2.02130111,5.649837518,1.528506193,54.27965077,6.894011774,1129568245,11352.25654,1.548438381
81927,0.481763999,3.287536729,0.591686339,5.103954498,1.12725923,17.92497864,6.67355084,1104945670,7777.446428,1.560381869
7073,-0.529135785,1.281544175,4.167875718,0.231430417,6.142643964,14.04428628,8.574187556,1116587793,60643.37627,0.758322179
88609,0.526711748,0.435274284,3.040140006,2.071391284,0.611072987,10.44740473,5.967939038,1113248009,3651.311835,2.575432562
31784,0.24755761,0.117234702,1.876477397,0.983011735,2.031464299,13.80964702,7.463660177,1121976034,16127.46286,1.618120036
13108,-1.02867243,1.362519859,1.48366885,0.242965758,1.470188291,26.65833926,7.538701772,1127063549,10817.75831,1.390091466
61928,-0.158140829,3.558963424,6.02465684,3.658152159,3.450981636,47.23696509,11.19822512,1109981092,30687.99947,1.816667397
57364,-0.820126382,4.169982472,4.553576721,0.543384438,1.181687626,36.68418932,13.69840667,1115764694,8247.002376,1.820136898
40549,-1.041834222,0.278079189,4.326016214,2.952621456,3.619936171,17.52799506,47.9876401,1120789038,32495.3574,0.651180139
32428,-1.319577145,4.835985079,2.074478807,3.343755891,2.410049718,23.29091989,5.252494798,1118887145,19879.87292,1.474645617
6044,0.829339943,1.155550162,2.099980657,3.745756563,0.520944777,11.85348254,16.46999174,1111159059,3008.413097,1.753982274
59548,0.380493621,5.551517281,4.947320987,6.251991668,1.989883286,5.294313059,7.570985488,1113443703,15722.77297,2.035609424
18899,-0.789333206,5.839307086,6.062509009,5.666075011,3.2951989,5.741043799,8.233801941,1132732862,29033.1123,2.588505622
35485,-0.214310956,2.47435312,0.689947202,5.483716052,1.036229508,6.407239711,5.012842412,1107596416,7004.676599,2.504041125
93182,-0.250268543,3.262583082,0.913962019,5.854737866,2.093035557,7.274404885,6.753915488,1119520076,16729.59124,1.015503313
56398,0.915228189,3.79959207,2.941816437,4.179466719,1.172408745,13.80917829,7.330795135,1107312623,8166.573638,1.882622971
29550,-0.577852253,3.173553539,5.749440005,5.011321179,1.70412838,7.815079832,5.078811838,1119000524,12987.91941,2.023318351
45147,0.084626997,6.185405654,3.544966188,4.921632977,1.745132348,5.54087888,54.08146099,1126264148,13375.05446,1.268168888
79875,0.624090477,0.097387962,0.081343452,0.06417532,1.846917846,5.347295856,5.070687684,1125415545,14343.98041,2.341226713
52599,0.334358046,3.371590899,4.106778568,4.225552955,1.137356246,15.01125397,13.39856121,1106862637,7864.143716,0.78418935
25609,-0.906289506,5.509095413,4.568498213,2.013638396,1.194057644,8.1943362,15.90259188,1108309334,8354.462255,2.181089089
39334,-0.237406536,1.317490294,0.765242377,2.954457008,1.006263217,6.286044438,46.23563638,1129053465,6753.930327,0.315991226
57310,-0.358029216,4.229438781,4.440604811,1.456061489,1.604604635,12.77223524,13.70314174,1112192225,12056.36985,1.932104224
11848,1.009337576,6.217507919,2.454599746,2.378042189,3.70113643,24.84860413,10.0455954,1114567390,33368.39813,1.639688997
15442,-0.349721871,3.030657479,0.078463864,2.041541194,4.563942084,49.33120957,11.11805193,1130126011,42801.40942,2.099371565
51680,1.298954707,5.392062329,1.336233577,1.398323473,2.514095715,5.334760976,5.196059237,1135130450,20930.48615,1.195103185
54590,-1.010369696,3.91246083,1.547209403,5.93129696,1.546990524,26.5571453,11.98074804,1119631663,11522.60752,2.412660592
74455,-0.853107306,5.262902158,3.906059473,3.51768862,1.317888106,8.871861985,17.0548011,1126570452,9444.478241,1.960366352
40052,0.091372044,2.247251006,1.543946025,4.332424469,2.11841192,7.769282707,16.00496996,1129248615,16978.73093,2.860017498
13538,-1.286386384,1.661387026,5.085836518,4.289413499,0.812724405,6.524964885,6.189516599,1105211346,5183.052089,1.188383813
28425,1.18966282,6.088718982,1.8472286,2.225073992,2.692690835,23.03032104,6.122037004,1114545562,22751.10984,2.945782664
27566,0.554247856,5.540837557,3.374637846,1.454240613,2.491829916,12.85706576,9.221672362,1131057861,20705.01176,2.655275591
19035,0.52784841,2.950094746,6.282765002,6.173848383,2.474911211,7.13147658,5.502321633,1113497680,20533.91632,1.326539266
84120,0.287875932,0.074336125,3.403283012,4.231868372,1.113204529,26.5408607,33.35652331,1116877488,7657.084776,2.241375663
96373,-0.458824451,5.019543371,3.210810472,2.526114573,3.248963181,14.00422815,5.927922579,1134086219,28544.18723,1.268610843
61503,1.013843039,1.287172897,2.191150976,4.676641512,2.723303073,33.71243614,33.57896554,1111713145,23065.25076,1.07299885
31227,-0.91892559,4.258990075,3.728034815,0.767294884,2.523714005,56.90062946,15.36177404,1130008629,21027.99193,0.246066717
87472,0.563949166,4.560572522,0.527333627,0.47342974,2.329129855,40.20691031,19.11414425,1130656198,19068.22408,0.710174249
43188,0.273037399,3.462949925,0.254050877,1.584499184,3.061362959,34.22812132,21.65215233,1116869197,26571.46301,0.940660824
10419,-0.070437193,2.596020589,2.550814495,6.157130572,2.212351159,7.470939658,11.09147943,1123460947,17905.77897,1.107435861
92684,0.773012379,1.38762576,1.124929327,4.441177594,0.49402603,6.894262816,30.51294226,1114551098,2822.061397,1.676813816
36953,0.000428889,0.099485067,4.842989426,3.469192936,2.360556543,55.62663552,5.4204542,1106527368,19382.8608,1.444457405
87715,0.506574763,1.455915607,4.898723412,0.362373146,1.945371869,25.0371138,25.28017128,1104991850,15291.35723,2.469264146
11604,-0.511572087,0.188602411,3.82242826,4.31128506,1.517748238,29.80644702,17.40825118,1118886951,11253.31665,1.596750459
54993,-0.332327437,0.114654914,2.13567898,6.094924896,4.238195022,42.44180283,18.30237047,1113498207,39208.64415,0.404342314
43975,0.645249935,0.045118831,0.614069405,2.015658528,1.992431254,8.403119706,8.736093995,1121528309,15747.52513,0.555348379
90013,0.798426844,5.335635089,0.980268942,5.185807151,3.21396613,9.268615856,49.72021056,1120220606,28174.80978,1.292060345
85073,0.071498781,5.915129145,1.867063249,2.232228091,2.20861543,6.268648574,9.066164323,1115152699,17868.77238,1.546508266
71709,1.108992709,3.738532323,5.843522987,0.905057971,3.772323429,12.50568788,8.049884693,1128378299,34136.04897,1.532442401
33378,-0.516296549,4.283142492,5.154752298,2.400187073,0.951878467,6.94610522,6.654802876,1133752206,6303.756097,0.205823707
58171,-0.22223042,4.468024715,0.662838007,5.213123159,0.582448408,19.33801163,8.115977571,1130994565,3444.075042,1.626660352
76649,-0.527558172,1.838666734,3.110534117,3.085300479,2.914898277,51.4968135,27.9952505,1112431829,25044.32911,1.39660043
88130,-0.485192148,3.994462121,5.944864844,5.270316845,0.921402663,9.997261101,10.79050564,1117854340,6054.364457,0.647345821
52317,0.325806586,4.003498771,2.952519053,5.15902579,1.729695611,8.93121048,7.112115681,1125154241,13229.08858,1.13336744
41955,-0.109517952,5.506534052,4.163266553,0.535327946,4.81582885,41.69846051,26.3474488,1135430092,45602.84784,0.541157316
64804,-0.489466124,4.848946988,5.999349436,4.053788468,1.358084775,12.02173713,11.67525875,1131353271,9803.598682,0.635612533
3600,-0.997173164,1.574136398,2.421020116,6.157139185,1.25964119,5.404430464,6.082945931,1113691764,8928.603064,1.45342989
81254,-1.364529322,0.125476844,3.680021479,4.567298531,0.976918795,8.17002506,5.082188793,1117669787,6510.228818,2.654434776
46905,0.505253506,5.14607338,4.522359,4.371130545,1.385351852,7.933043992,17.38875485,1129619705,10048.59791,1.075952106
6431,-0.383884169,0.542808023,2.054875657,3.362314031,2.138610254,5.248787724,8.915975475,1126370054,17177.43164,1.188644478
96882,0.960260573,6.072534538,5.975289427,4.831730687,4.037347566,7.947864626,7.662352347,1127562482,37011.73098,1.942106445
94278,-0.105337053,2.901659312,5.002264079,5.067521269,1.474761922,40.94919698,9.673282558,1126047275,10859.51125,1.593386626
89908,-0.928986098,0.276344842,1.59338012,2.535089813,1.042086696,7.410423753,57.80799161,1113282396,7053.904279,0.942918806
7965,-0.63970582,4.321303827,2.877578181,4.485750779,2.153305921,8.815449185,8.903293381,1115806073,17322.21888,1.767958736
49819,1.07262799,4.735456157,2.245598283,1.572114353,2.791161961,10.93993489,16.22981923,1119470556,23763.68469,1.7307898
26872,-0.792788815,2.675691133,2.12716444,1.719489185,1.994234896,27.68458632,7.041695629,1128803273,15765.05023,0.952813353
80718,-0.721785517,5.79882663,3.110212493,2.281786964,0.82474619,8.14668731,5.043286836,1104269799,5277.983574,1.820822239
91873,0.189115584,5.077283877,5.789314598,2.835466268,0.885708218,6.112173133,6.549730883,1127224840,5765.008019,1.807307606
37929,-0.100260342,4.820571807,4.335408734,0.203558208,2.179459736,16.19117774,12.79083853,1110375613,17580.34663,1.956433726
82904,0.244835111,4.477767297,4.565305761,3.219258826,1.3010556,18.13058422,11.82292239,1112972307,9294.840423,0.469822873
96894,-0.037248607,0.391619611,1.90776799,4.941008394,2.986141046,23.94558446,26.41682762,1117360435,25785.67092,0.735360653
78291,-0.266376264,3.427791476,2.33722289,4.740434538,3.536923474,54.64555946,8.633352924,1111725930,31605.76294,0.765876629
61362,-0.42789394,2.685136127,0.812520957,0.586367103,3.297629114,6.630157746,8.28670072,1104160663,29058.8398,0.758996121
44862,-0.317212903,5.599563339,5.004734042,0.745295801,5.42732528,5.936624271,32.68305396,1130076596,52479.61322,1.067602175
66544,-0.1790805,2.313281958,1.786119277,1.74976308,0.860877805,54.84927436,11.55583142,1107456534,5565.523247,2.836242624
8664,0.364043687,5.797652827,2.614247207,0.587140203,1.409993642,5.495110484,5.156018561,1118875488,10270.95126,0.893076114
39432,1.134163184,2.312173963,1.4361489,3.155210749,1.003671577,19.48353705,8.531336687,1129454521,6732.332921,2.023523183
2172,-0.502778227,1.730717327,0.058858362,0.025257427,2.008050696,9.207301401,5.381540119,1107905031,15899.39195,1.703966696
52442,0.542349878,0.651201837,1.603933959,0.820901113,1.469181315,9.599868833,8.913800423,1135367663,10808.56942,1.507378565
73284,-0.009409047,5.248760346,1.456816969,3.908541,1.432882691,7.764279574,5.95292963,1124008356,10478.27366,0.637746887
4981,-0.864067085,4.80951484,1.703294071,3.325506517,2.548409268,14.94174937,5.661555121,1125807312,21278.63189,1.634525117
42643,-0.202496156,1.384593735,4.813583424,5.897637601,6.739390753,47.19479361,5.056246736,1119392293,67538.86987,0.238103448
9868,-1.001500108,2.067621879,0.002056591,1.931449464,3.377849845,10.20649003,19.54586833,1122107852,29909.69228,1.710106522
51454,0.379592246,1.53844203,2.365424031,5.313218392,1.98481539,6.424466603,9.100022606,1132304391,15673.55911,1.92077209
21148,0.310623639,0.45828474,1.877593342,3.107780739,2.022110408,31.58824122,6.651546014,1114174856,16036.28667,1.232780056
23320,-0.254577761,0.027890474,3.781439664,6.212942081,2.506101167,41.19024763,11.93721755,1109382489,20849.48979,1.559785888
38752,1.164590532,5.879287988,2.02597441,4.262932058,2.563238702,48.06895235,6.152996505,1134797557,21429.3399,0.67520956
31164,0.063167638,4.897667968,2.073744515,1.283432164,1.139118124,33.13541515,26.60229826,1106352708,7879.291361,0.555319688
6452,-1.300735063,4.392276894,1.891290597,3.371847145,0.945400123,5.604917227,18.22620131,1104517529,6250.565534,1.322441669
83660,-0.336130595,0.609463551,4.112583807,2.714163576,0.661517975,11.57242519,56.92340696,1125348882,4023.062122,0.60838353
11518,0.485091688,5.852029772,0.938535057,1.732556778,2.161575297,33.27037354,6.392171543,1122103563,17403.77225,1.032468308
57272,1.000020304,5.214716133,5.981389964,5.981058801,1.439322188,11.37851069,6.273316945,1117517025,10536.73491,1.318398063
14497,-0.240042093,5.362533375,2.264458493,2.426540452,1.039434798,29.44112526,12.31754711,1115782151,7031.607286,0.802764783
13171,0.640994111,0.895785786,2.272634762,3.541159377,1.420100424,35.3854595,6.737258132,1110406891,10362.40331,2.029134054
95781,0.417305921,5.255555113,2.576180149,0.481904326,0.925438827,5.687650324,10.54278811,1113087307,6087.271408,0.792266751
85225,0.452009241,5.561427148,4.045913625,6.230486315,1.05011676,10.22256695,5.82416645,1105563901,7121.507843,1.04336649
25775,-0.438844484,2.970615562,5.908995241,3.382465272,1.017867809,5.441296678,45.47990879,1112596850,6850.810821,1.515408395
30195,-0.922385239,4.326484095,3.66476947,2.393221299,2.140714375,5.357593001,5.780699434,1106989025,17198.15097,0.87084492
75948,-0.480012801,0.968188591,5.915971139,2.143737949,1.154309207,14.22299741,19.90307861,1109759758,8010.132925,2.077360503
33631,0.81721744,4.756075125,1.427390406,3.005404697,2.0770172,6.00648559,17.65853169,1114903677,16572.61662,2.659812678
84403,-0.210890747,0.312302029,1.712627683,1.296575201,4.164087575,24.41619161,13.79789475,1109925263,38396.34871,1.862095725
41572,0.213620391,2.688553148,0.36877022,0.275369765,1.963602892,5.197197265,9.975555571,1108233249,15467.82918,2.39911302
50891,-0.328687445,1.489562952,3.46336414,2.791034782,1.458213237,18.32243503,11.60949959,1119429489,10708.57342,0.864667291
74204,0.183286522,0.536816949,0.624568172,6.197313738,0.857899025,7.045395872,7.326254937,1117105185,5541.693753,1.587909465
85534,-0.502490024,1.029293369,0.492216101,0.316514038,0.900671462,5.107559369,5.37281977,1115382888,5885.940643,2.760878122
80939,0.473484547,5.568287288,4.724061978,4.210844051,1.373099941,6.987542089,7.381322944,1114654079,9938.375398,1.64069448
1733,-0.692929789,1.644396707,0.557753091,5.684860607,1.184011055,6.461087336,44.14041445,1132593817,8267.16567,2.767432222
18119,-0.386845967,2.502823455,5.005203117,1.677800946,2.401730783,9.441267489,34.37406907,1115938973,19796.20747,0.511368588
50229,1.464118057,1.523129046,3.949341674,3.6812123,0.893230744,29.06238811,11.25944685,1124355712,5825.738073,2.340524794
45343,0.393898916,1.746783234,0.139227321,4.654658471,4.479797426,10.99775087,26.430994,1116647851,41869.98992,1.754036535
43312,0.645419628,4.553876433,5.096673478,1.001083129,0.600322417,38.56923898,6.691464326,1125968950,3573.156949,1.063817214
87165,0.091154284,4.360904669,5.327702715,1.234654496,1.434462256,11.87026426,50.22227859,1130296625,10492.60839,2.025054551
64211,0.390432299,5.716740826,3.597846346,0.477797095,3.285222192,16.75072535,6.388820775,1109785224,28927.52382,1.129104572
13107,0.017887258,0.49904097,2.211467383,3.895993627,1.0961154,10.90232459,35.97032119,1131056317,7511.242341,1.080516287
22109,0.776734511,6.18344194,3.57517813,2.354737176,0.816557128,7.441204491,9.249780614,1132077171,5213.276902,1.329765366
41654,-0.510369183,5.324767715,3.365796267,4.525924985,1.750754535,15.0230064,6.278523666,1124072210,13428.2821,0.475947448
55202,0.355838774,3.596106013,4.641299567,0.194336645,1.717792592,22.94327274,6.10483973,1112898057,13116.71859,0.896735236
77456,0.141376198,5.290952872,5.997556185,3.487156773,0.98896131,22.91308293,11.72669275,1116027523,6610.016221,2.279277982
20016,-0.929896113,5.849414453,1.737045431,0.766594359,0.505058296,5.964995702,5.449613918,1110536525,2898.106249,2.753183025
38780,-0.575209499,2.858227784,1.888471295,3.929965587,2.546789342,21.36403031,22.49462991,1128817626,21262.17799,1.745001626
15029,-0.46292237,1.172733724,1.699624666,4.320337084,6.401449161,11.67476002,10.34131414,1105721976,63625.07153,1.251205319
79777,-0.971668451,3.061951772,6.138477253,2.431866306,4.600349184,19.57942989,9.037824976,1132654527,43205.10969,0.72459137
23806,-0.207774198,1.685987914,4.773738627,5.544388062,1.519526243,5.362237844,6.036859175,1120953506,11269.6583,1.996277398
55461,-0.384813283,3.330416814,4.140282193,3.088294529,3.527626494,8.029643013,20.5663255,1112581775,31506.32167,1.6761937
34920,0.193736134,2.198415495,6.090051091,1.799034701,1.502073731,5.048324331,6.436626778,1122638933,11109.43304,1.098171999
31867,-1.324149922,0.190176579,0.598352293,2.828110475,1.325683135,57.2491445,29.52445072,1108823260,9513.925055,2.211578526
64841,-0.149178493,3.829173557,2.571618697,2.964923673,1.309350134,5.444762087,20.52435783,1123573896,9368.521485,1.104818499
73572,-0.227058494,5.823363982,0.654046531,2.060963757,3.203397089,11.74306374,10.84076408,1125346869,28063.37908,1.765289866
89789,1.195714123,6.19141111,2.921980376,4.21859368,3.133112552,7.376260106,6.897225764,1129163684,27323.80571,2.52884837
84582,-0.976870256,4.041229661,4.427326116,2.370581914,1.274329916,12.75432488,26.43329402,1122472954,9058.180828,1.375050158
1907,-1.01423447,5.28779487,4.001044335,0.329917372,2.692772227,31.21903025,35.92026775,1120341744,22751.9443,0.721488214
19418,-1.320841374,0.891717169,4.013432499,3.599838213,2.071001919,12.38531806,9.092344085,1117029758,16513.72742,1.459713754
3923,-0.582879614,1.957485487,3.745271225,2.328246313,2.070758574,25.0419293,24.18153834,1108365044,16511.34576,1.551187582
34554,0.728515892,2.53266092,3.725579922,4.338039601,2.662105852,13.01755214,8.254735125,1115605713,22437.84052,1.987115274
49130,-0.274151032,5.158067983,5.542232743,3.774611866,1.830114117,5.657775445,8.35866454,1127194046,14183.26491,2.279396152
83094,-0.637929834,1.653167923,4.748868059,4.453907414,1.445481267,6.289604533,11.90543542,1128211383,10592.70494,1.601525614
28762,1.415679132,3.612637007,1.708503595,4.728843823,0.801829052,20.23712573,23.78721515,1123913826,5097.341626,1.662348901
80947,1.193223554,2.26984642,4.130609121,0.852178308,0.308468678,9.303913834,12.86712619,1133203701,1617.738582,2.058000464
78039,0.350772077,6.126744785,1.004854821,5.201967783,4.575643448,10.88129083,14.07048809,1110143177,42931.11433,0.970665202
70201,0.1967137,1.275847699,1.809757045,5.536137401,1.933390738,11.41398518,30.02881773,1108541126,15175.55689,1.46914923
75770,-0.836641663,5.467052432,3.204539773,5.198507305,0.778533845,15.6206622,16.10585374,1132395781,4915.143514,1.436536193
